DatGeracaoConjuntoDados;IdeConjUnidConsumidoras;CodMunicipio;NomMunicipio;SigUF
2026-07-05;17105;3556305;Valparaíso;SP
2026-07-05;17106;4300208;Ajuricaba;RS
2026-07-05;17106;4301503;Augusto Pestana;RS
2026-07-05;17106;4302220;Boa Vista do Cadeado;RS
2026-07-05;17106;4306106;Cruz Alta;RS
2026-07-05;17106;4314308;Pejuçara;RS
2026-07-05;17107;4300208;Ajuricaba;RS
2026-07-05;17107;4301503;Augusto Pestana;RS
2026-07-05;17107;4302220;Boa Vista do Cadeado;RS
2026-07-05;17107;4306106;Cruz Alta;RS
2026-07-05;17107;4314308;Pejuçara;RS
2026-07-05;17108;4301958;Barra Funda;RS
2026-07-05;17108;4305157;Cerro Grande;RS
2026-07-05;17108;4305801;Constantina;RS
2026-07-05;17108;4306924;Engenho Velho;RS
2026-07-05;17108;4311429;Lajeado do Bugre;RS
2026-07-05;17108;4311601;Liberato Salzano;RS
2026-07-05;17108;4312708;Nonoai;RS
2026-07-05;17108;4312955;Nova Boa Vista;RS
2026-07-05;17108;4313466;Novo Xingu;RS
2026-07-05;17108;4313490;Novo Barreiro;RS
2026-07-05;17108;4316105;Ronda Alta;RS
2026-07-05;17108;4316204;Rondinha;RS
2026-07-05;17108;4316428;Sagrada Família;RS
2026-07-05;17108;4318457;São José das Missões;RS
2026-07-05;17108;4320107;Sarandi;RS
2026-07-05;17108;4321857;Três Palmeiras;RS
2026-07-05;17108;4321956;Trindade do Sul;RS
2026-07-05;17109;4301958;Barra Funda;RS
2026-07-05;17109;4305157;Cerro Grande;RS
2026-07-05;17109;4305801;Constantina;RS
2026-07-05;17109;4306924;Engenho Velho;RS
2026-07-05;17109;4311429;Lajeado do Bugre;RS
2026-07-05;17109;4311601;Liberato Salzano;RS
2026-07-05;17109;4312708;Nonoai;RS
2026-07-05;17109;4312955;Nova Boa Vista;RS
2026-07-05;17109;4313466;Novo Xingu;RS
2026-07-05;17109;4313490;Novo Barreiro;RS
2026-07-05;17109;4316105;Ronda Alta;RS
2026-07-05;17109;4316204;Rondinha;RS
2026-07-05;17109;4316428;Sagrada Família;RS
2026-07-05;17109;4318457;São José das Missões;RS
2026-07-05;17109;4320107;Sarandi;RS
2026-07-05;17109;4321857;Três Palmeiras;RS
2026-07-05;17109;4321956;Trindade do Sul;RS
2026-07-05;17110;4303103;Cachoeirinha;RS
2026-07-05;17110;4309050;Glorinha;RS
2026-07-05;17110;4309209;Gravataí;RS
2026-07-05;17110;4321204;Taquara;RS
2026-07-05;17111;3550308;São Paulo;SP
2026-07-05;17112;3550308;São Paulo;SP
2026-07-05;17113;3531704;Monteiro Lobato;SP
2026-07-05;17113;3549904;São José dos Campos;SP
2026-07-05;17114;3502507;Aparecida;SP
2026-07-05;17114;3518404;Guaratinguetá;SP
2026-07-05;17114;3540754;Potim;SP
2026-07-05;17115;3510500;Caraguatatuba;SP
2026-07-05;17115;3550704;São Sebastião;SP
2026-07-05;17116;3518800;Guarulhos;SP
2026-07-05;17117;3518800;Guarulhos;SP
2026-07-05;17118;3502507;Aparecida;SP
2026-07-05;17118;3544301;Roseira;SP
2026-07-05;17119;3524402;Jacareí;SP
2026-07-05;17119;3549904;São José dos Campos;SP
2026-07-05;17120;3518800;Guarulhos;SP
2026-07-05;17121;2506103;Fagundes;PB
2026-07-05;17121;2512507;Queimadas;PB
2026-07-05;17122;2504009;Campina Grande;PB
2026-07-05;17122;2508307;Lagoa Seca;PB
2026-07-05;17122;2509206;Massaranduba;PB
2026-07-05;17123;2504009;Campina Grande;PB
2026-07-05;17124;2502151;Boa Vista;PB
2026-07-05;17125;2504009;Campina Grande;PB
2026-07-05;17126;2504009;Campina Grande;PB
2026-07-05;17126;2509206;Massaranduba;PB
2026-07-05;17127;2504009;Campina Grande;PB
2026-07-05;17128;2504009;Campina Grande;PB
2026-07-05;17129;2905701;Camaçari;BA
2026-07-05;17129;2910503;Entre Rios;BA
2026-07-05;17129;2915908;Itanagra;BA
2026-07-05;17129;2921005;Mata de São João;BA
2026-07-05;17130;2907004;Cardeal da Silva;BA
2026-07-05;17130;2910503;Entre Rios;BA
2026-07-05;17130;2910602;Esplanada;BA
2026-07-05;17130;2915908;Itanagra;BA
2026-07-05;17130;2921005;Mata de São João;BA
2026-07-05;17131;2902302;Aratuípe;BA
2026-07-05;17131;2909505;Cravolândia;BA
2026-07-05;17131;2917805;Jaguaripe;BA
2026-07-05;17131;2918209;Jiquiriçá;BA
2026-07-05;17131;2918803;Laje;BA
2026-07-05;17131;2922409;Mutuípe;BA
2026-07-05;17131;2925758;Presidente Tancredo Neves;BA
2026-07-05;17131;2927903;Santa Inês;BA
2026-07-05;17131;2928703;Santo Antônio de Jesus;BA
2026-07-05;17131;2929404;São Miguel das Matas;BA
2026-07-05;17131;2931608;Teolândia;BA
2026-07-05;17131;2932101;Ubaíra;BA
2026-07-05;17131;2932903;Valença;BA
2026-07-05;17132;2918803;Laje;BA
2026-07-05;17132;2922409;Mutuípe;BA
2026-07-05;17132;2922607;Nilo Peçanha;BA
2026-07-05;17132;2925758;Presidente Tancredo Neves;BA
2026-07-05;17132;2931202;Taperoá;BA
2026-07-05;17132;2931608;Teolândia;BA
2026-07-05;17132;2932903;Valença;BA
2026-07-05;17132;2933505;Wenceslau Guimarães;BA
2026-07-05;17133;2905701;Camaçari;BA
2026-07-05;17134;2905701;Camaçari;BA
2026-07-05;17134;2919207;Lauro de Freitas;BA
2026-07-05;17135;2900108;Abaíra;BA
2026-07-05;17135;2902807;Barra da Estiva;BA
2026-07-05;17135;2904001;Boninal;BA
2026-07-05;17135;2908804;Contendas do Sincorá;BA
2026-07-05;17135;2912202;Ibicoara;BA
2026-07-05;17135;2914307;Iramaia;BA
2026-07-05;17135;2917201;Ituaçu;BA
2026-07-05;17135;2918605;Jussiape;BA
2026-07-05;17135;2920403;Manoel Vitorino;BA
2026-07-05;17135;2920502;Maracás;BA
2026-07-05;17135;2921450;Mirante;BA
2026-07-05;17135;2921906;Mucugê;BA
2026-07-05;17135;2923035;Novo Horizonte;BA
2026-07-05;17135;2924306;Piatã;BA
2026-07-05;17135;2926707;Rio de Contas;BA
2026-07-05;17135;2926905;Rio do Pires;BA
2026-07-05;17136;2901304;Andaraí;BA
2026-07-05;17136;2902807;Barra da Estiva;BA
2026-07-05;17136;2903805;Boa Vista do Tupim;BA
2026-07-05;17136;2912202;Ibicoara;BA
2026-07-05;17136;2914307;Iramaia;BA
2026-07-05;17136;2915007;Itaeté;BA
2026-07-05;17136;2920502;Maracás;BA
2026-07-05;17136;2920809;Marcionílio Souza;BA
2026-07-05;17136;2921906;Mucugê;BA
2026-07-05;17136;2922854;Nova Redenção;BA
2026-07-05;17137;2901403;Angical;BA
2026-07-05;17137;2903201;Barreiras;BA
2026-07-05;17137;2907400;Catolândia;BA
2026-07-05;17137;2928901;São Desidério;BA
2026-07-05;17138;2902500;Baianópolis;BA
2026-07-05;17138;2903201;Barreiras;BA
2026-07-05;17138;2907400;Catolândia;BA
2026-07-05;17138;2909307;Correntina;BA
2026-07-05;17138;2928901;São Desidério;BA
2026-07-05;17139;2905701;Camaçari;BA
2026-07-05;17139;2930709;Simões Filho;BA
2026-07-05;17140;2905701;Camaçari;BA
2026-07-05;17141;2903409;Belmonte;BA
2026-07-05;17141;2910727;Eunápolis;BA
2026-07-05;17141;2911808;Guaratinga;BA
2026-07-05;17141;2914653;Itabela;BA
2026-07-05;17141;2915304;Itagimirim;BA
2026-07-05;17141;2916302;Itapebi;BA
2026-07-05;17141;2925303;Porto Seguro;BA
2026-07-05;17141;2927705;Santa Cruz Cabrália;BA
2026-07-05;17142;2910727;Eunápolis;BA
2026-07-05;17142;2911808;Guaratinga;BA
2026-07-05;17142;2915304;Itagimirim;BA
2026-07-05;17143;2902104;Araci;BA
2026-07-05;17143;2906808;Cansanção;BA
2026-07-05;17143;2906873;Capim Grosso;BA
2026-07-05;17143;2917003;Itiúba;BA
2026-07-05;17143;2921500;Monte Santo;BA
2026-07-05;17143;2922656;Nordestina;BA
2026-07-05;17143;2925808;Queimadas;BA
2026-07-05;17143;2925907;Quijingue;BA
2026-07-05;17143;2928000;Santaluz;BA
2026-07-05;17143;2933000;Valente;BA
2026-07-05;17144;2901353;Andorinha;BA
2026-07-05;17144;2906808;Cansanção;BA
2026-07-05;17144;2917003;Itiúba;BA
2026-07-05;17144;2921500;Monte Santo;BA
2026-07-05;17145;2901809;Antônio Gonçalves;BA
2026-07-05;17145;2905107;Caém;BA
2026-07-05;17145;2905503;Caldeirão Grande;BA
2026-07-05;17145;2910859;Filadélfia;BA
2026-07-05;17145;2921401;Mirangaba;BA
2026-07-05;17145;2924603;Pindobaçu;BA
2026-07-05;17145;2925253;Ponto Novo;BA
2026-07-05;17145;2929800;Saúde;BA
2026-07-05;17146;2905107;Caém;BA
2026-07-05;17146;2905503;Caldeirão Grande;BA
2026-07-05;17146;2906006;Campo Formoso;BA
2026-07-05;17146;2906857;Capela do Alto Alegre;BA
2026-07-05;17146;2906873;Capim Grosso;BA
2026-07-05;17146;2911253;Gavião;BA
2026-07-05;17146;2917508;Jacobina;BA
2026-07-05;17146;2920106;Mairi;BA
2026-07-05;17146;2921203;Miguel Calmon;BA
2026-07-05;17146;2921401;Mirangaba;BA
2026-07-05;17146;2921708;Morro do Chapéu;BA
2026-07-05;17146;2922102;Mundo Novo;BA
2026-07-05;17146;2923357;Ourolândia;BA
2026-07-05;17146;2924801;Piritiba;BA
2026-07-05;17146;2925808;Queimadas;BA
2026-07-05;17146;2925931;Quixabeira;BA
2026-07-05;17146;2928000;Santaluz;BA
2026-07-05;17146;2928950;São Domingos;BA
2026-07-05;17146;2929255;São Gabriel;BA
2026-07-05;17146;2929370;São José do Jacuípe;BA
2026-07-05;17146;2929800;Saúde;BA
2026-07-05;17146;2930204;Sento Sé;BA
2026-07-05;17146;2930600;Serrolândia;BA
2026-07-05;17146;2932457;Umburanas;BA
2026-07-05;17146;2933059;Várzea da Roça;BA
2026-07-05;17146;2933109;Várzea do Poço;BA
2026-07-05;17146;2933158;Várzea Nova;BA
2026-07-05;17147;2918407;Juazeiro;BA
2026-07-05;17148;2918407;Juazeiro;BA
2026-07-05;17149;2925303;Porto Seguro;BA
2026-07-05;17149;2927705;Santa Cruz Cabrália;BA
2026-07-05;17150;2925303;Porto Seguro;BA
2026-07-05;17151;2903904;Bom Jesus da Lapa;BA
2026-07-05;17151;2905206;Caetité;BA
2026-07-05;17151;2911709;Guanambi;BA
2026-07-05;17151;2913408;Igaporã;BA
2026-07-05;17151;2921054;Matina;BA
2026-07-05;17151;2923407;Palmas de Monte Alto;BA
2026-07-05;17151;2926400;Riacho de Santana;BA
2026-07-05;17152;2905206;Caetité;BA
2026-07-05;17152;2911709;Guanambi;BA
2026-07-05;17152;2913408;Igaporã;BA
2026-07-05;17152;2919504;Livramento de Nossa Senhora;BA
2026-07-05;17152;2921054;Matina;BA
2026-07-05;17152;2926400;Riacho de Santana;BA
2026-07-05;17152;2931053;Tanque Novo;BA
2026-07-05;17153;2902302;Aratuípe;BA
2026-07-05;17153;2907301;Castro Alves;BA
2026-07-05;17153;2908309;Conceição do Almeida;BA
2026-07-05;17153;2910206;Dom Macedo Costa;BA
2026-07-05;17153;2918803;Laje;BA
2026-07-05;17153;2928703;Santo Antônio de Jesus;BA
2026-07-05;17153;2929404;São Miguel das Matas;BA
2026-07-05;17153;2933174;Varzedo;BA
2026-07-05;17154;2907301;Castro Alves;BA
2026-07-05;17154;2908309;Conceição do Almeida;BA
2026-07-05;17154;2910305;Elísio Medrado;BA
2026-07-05;17154;2918803;Laje;BA
2026-07-05;17154;2928703;Santo Antônio de Jesus;BA
2026-07-05;17154;2929404;São Miguel das Matas;BA
2026-07-05;17154;2933174;Varzedo;BA
2026-07-05;17155;2900405;Água Fria;BA
2026-07-05;17155;2903276;Barrocas;BA
2026-07-05;17155;2903607;Biritinga;BA
2026-07-05;17155;2906402;Candeal;BA
2026-07-05;17155;2908408;Conceição do Coité;BA
2026-07-05;17155;2913309;Ichu;BA
2026-07-05;17155;2913705;Inhambupe;BA
2026-07-05;17155;2919108;Lamarão;BA
2026-07-05;17155;2927507;Santa Bárbara;BA
2026-07-05;17155;2928307;Santanópolis;BA
2026-07-05;17155;2929701;Sátiro Dias;BA
2026-07-05;17155;2930501;Serrinha;BA
2026-07-05;17156;2903276;Barrocas;BA
2026-07-05;17156;2903607;Biritinga;BA
2026-07-05;17156;2922904;Nova Soure;BA
2026-07-05;17156;2929701;Sátiro Dias;BA
2026-07-05;17156;2930501;Serrinha;BA
2026-07-05;17156;2931509;Teofilândia;BA
2026-07-05;17157;2900801;Alcobaça;BA
2026-07-05;17157;2906907;Caravelas;BA
2026-07-05;17157;2915601;Itamaraju;BA
2026-07-05;17157;2921104;Medeiros Neto;BA
2026-07-05;17157;2925501;Prado;BA
2026-07-05;17157;2931350;Teixeira de Freitas;BA
2026-07-05;17157;2933257;Vereda;BA
2026-07-05;17158;2906907;Caravelas;BA
2026-07-05;17158;2931350;Teixeira de Freitas;BA
2026-07-05;17159;2901205;Anagé;BA
2026-07-05;17159;2925006;Planalto;BA
2026-07-05;17159;2925105;Poções;BA
2026-07-05;17159;2933307;Vitória da Conquista;BA
2026-07-05;17160;2902906;Barra do Choça;BA
2026-07-05;17160;2904803;Caatiba;BA
2026-07-05;17160;2915809;Itambé;BA
2026-07-05;17160;2925006;Planalto;BA
2026-07-05;17160;2925105;Poções;BA
2026-07-05;17160;2933307;Vitória da Conquista;BA
2026-07-05;17161;2906808;Cansanção;BA
2026-07-05;17161;2906824;Canudos;BA
2026-07-05;17161;2910701;Euclides da Cunha;BA
2026-07-05;17161;2921500;Monte Santo;BA
2026-07-05;17161;2925907;Quijingue;BA
2026-07-05;17161;2931905;Tucano;BA
2026-07-05;17162;2901353;Andorinha;BA
2026-07-05;17162;2906808;Cansanção;BA
2026-07-05;17162;2906824;Canudos;BA
2026-07-05;17162;2910701;Euclides da Cunha;BA
2026-07-05;17162;2921500;Monte Santo;BA
2026-07-05;17162;2932002;Uauá;BA
2026-07-05;17163;2905404;Cairu;BA
2026-07-05;17163;2905800;Camamu;BA
2026-07-05;17163;2913457;Igrapiúna;BA
2026-07-05;17163;2917300;Ituberá;BA
2026-07-05;17163;2922607;Nilo Peçanha;BA
2026-07-05;17163;2924678;Piraí do Norte;BA
2026-07-05;17163;2931202;Taperoá;BA
2026-07-05;17163;2932903;Valença;BA
2026-07-05;17164;2902401;Aurelino Leal;BA
2026-07-05;17164;2905800;Camamu;BA
2026-07-05;17164;2913457;Igrapiúna;BA
2026-07-05;17164;2913606;Ilhéus;BA
2026-07-05;17164;2914901;Itacaré;BA
2026-07-05;17164;2917300;Ituberá;BA
2026-07-05;17164;2920700;Maraú;BA
2026-07-05;17164;2922607;Nilo Peçanha;BA
2026-07-05;17164;2924678;Piraí do Norte;BA
2026-07-05;17164;2932200;Ubaitaba;BA
2026-07-05;17164;2932705;Uruçuca;BA
2026-07-05;17165;2903300;Barro Preto;BA
2026-07-05;17165;2913606;Ilhéus;BA
2026-07-05;17165;2914802;Itabuna;BA
2026-07-05;17165;2915502;Itajuípe;BA
2026-07-05;17166;2900900;Almadina;BA
2026-07-05;17166;2902401;Aurelino Leal;BA
2026-07-05;17166;2903300;Barro Preto;BA
2026-07-05;17166;2908002;Coaraci;BA
2026-07-05;17166;2911006;Floresta Azul;BA
2026-07-05;17166;2912301;Ibicuí;BA
2026-07-05;17166;2913606;Ilhéus;BA
2026-07-05;17166;2914802;Itabuna;BA
2026-07-05;17166;2914901;Itacaré;BA
2026-07-05;17166;2915502;Itajuípe;BA
2026-07-05;17166;2916609;Itapitanga;BA
2026-07-05;17166;2932705;Uruçuca;BA
2026-07-05;17167;2900900;Almadina;BA
2026-07-05;17167;2902252;Arataca;BA
2026-07-05;17167;2903300;Barro Preto;BA
2026-07-05;17167;2904704;Buerarema;BA
2026-07-05;17167;2905602;Camacan;BA
2026-07-05;17167;2908002;Coaraci;BA
2026-07-05;17167;2910909;Firmino Alves;BA
2026-07-05;17167;2911006;Floresta Azul;BA
2026-07-05;17167;2912103;Ibicaraí;BA
2026-07-05;17167;2912301;Ibicuí;BA
2026-07-05;17167;2913606;Ilhéus;BA
2026-07-05;17167;2914802;Itabuna;BA
2026-07-05;17167;2915403;Itaju do Colônia;BA
2026-07-05;17167;2915502;Itajuípe;BA
2026-07-05;17167;2916203;Itapé;BA
2026-07-05;17167;2918555;Jussari;BA
2026-07-05;17167;2927804;Santa Cruz da Vitória;BA
2026-07-05;17167;2929354;São José da Vitória;BA
2026-07-05;17167;2932507;Una;BA
2026-07-05;17168;2913606;Ilhéus;BA
2026-07-05;17168;2914802;Itabuna;BA
2026-07-05;17169;2900702;Alagoinhas;BA
2026-07-05;17169;2902054;Araças;BA
2026-07-05;17169;2902203;Aramari;BA
2026-07-05;17169;2910503;Entre Rios;BA
2026-07-05;17169;2913705;Inhambupe;BA
2026-07-05;17169;2915908;Itanagra;BA
2026-07-05;17169;2921005;Mata de São João;BA
2026-07-05;17169;2925204;Pojuca;BA
2026-07-05;17170;2901106;Amélia Rodrigues;BA
2026-07-05;17170;2908200;Conceição da Feira;BA
2026-07-05;17170;2908507;Conceição do Jacuípe;BA
2026-07-05;17170;2908903;Coração de Maria;BA
2026-07-05;17170;2910800;Feira de Santana;BA
2026-07-05;17170;2928604;Santo Amaro;BA
2026-07-05;17170;2929305;São Gonçalo dos Campos;BA
2026-07-05;17170;2931400;Teodoro Sampaio;BA
2026-07-05;17170;2931707;Terra Nova;BA
2026-07-05;17171;2901700;Antônio Cardoso;BA
2026-07-05;17171;2910800;Feira de Santana;BA
2026-07-05;17171;2929305;São Gonçalo dos Campos;BA
2026-07-05;17172;2916104;Itaparica;BA
2026-07-05;17172;2933208;Vera Cruz;BA
2026-07-05;17173;2904050;Bonito;BA
2026-07-05;17173;2905305;Cafarnaum;BA
2026-07-05;17173;2914406;Iraquara;BA
2026-07-05;17173;2919306;Lençóis;BA
2026-07-05;17173;2921203;Miguel Calmon;BA
2026-07-05;17173;2921708;Morro do Chapéu;BA
2026-07-05;17173;2922052;Mulungu do Morro;BA
2026-07-05;17173;2930808;Souto Soares;BA
2026-07-05;17173;2932804;Utinga;BA
2026-07-05;17173;2933158;Várzea Nova;BA
2026-07-05;17173;2933406;Wagner;BA
2026-07-05;17174;2902500;Baianópolis;BA
2026-07-05;17174;2903904;Bom Jesus da Lapa;BA
2026-07-05;17174;2904407;Brejolândia;BA
2026-07-05;17174;2906105;Canápolis;BA
2026-07-05;17174;2922250;Muquém de São Francisco;BA
2026-07-05;17174;2928109;Santa Maria da Vitória;BA
2026-07-05;17174;2928208;Santana;BA
2026-07-05;17174;2929057;São Félix do Coribe;BA
2026-07-05;17174;2930154;Serra do Ramalho;BA
2026-07-05;17174;2930303;Serra Dourada;BA
2026-07-05;17174;2930758;Sítio do Mato;BA
2026-07-05;17174;2930907;Tabocas do Brejo Velho;BA
2026-07-05;17175;2905206;Caetité;BA
2026-07-05;17175;2906600;Candiba;BA
2026-07-05;17175;2911709;Guanambi;BA
2026-07-05;17175;2913408;Igaporã;BA
2026-07-05;17175;2917334;Iuiú;BA
2026-07-05;17175;2917409;Jacaraci;BA
2026-07-05;17175;2919405;Licínio de Almeida;BA
2026-07-05;17175;2920205;Malhada;BA
2026-07-05;17175;2921054;Matina;BA
2026-07-05;17175;2923407;Palmas de Monte Alto;BA
2026-07-05;17175;2924504;Pindaí;BA
2026-07-05;17175;2926400;Riacho de Santana;BA
2026-07-05;17175;2930006;Sebastião Laranjeiras;BA
2026-07-05;17175;2932606;Urandi;BA
2026-07-05;17176;2900207;Abaré;BA
2026-07-05;17176;2900355;Adustina;BA
2026-07-05;17176;2901353;Andorinha;BA
2026-07-05;17176;2901601;Antas;BA
2026-07-05;17176;2906824;Canudos;BA
2026-07-05;17176;2907707;Chorrochó;BA
2026-07-05;17176;2907806;Cícero Dantas;BA
2026-07-05;17176;2909208;Coronel João Sá;BA
2026-07-05;17176;2909901;Curaçá;BA
2026-07-05;17176;2910750;Fátima;BA
2026-07-05;17176;2918100;Jeremoabo;BA
2026-07-05;17176;2919900;Macururé;BA
2026-07-05;17176;2921500;Monte Santo;BA
2026-07-05;17176;2923050;Novo Triunfo;BA
2026-07-05;17176;2924207;Pedro Alexandre;BA
2026-07-05;17176;2927101;Rodelas;BA
2026-07-05;17176;2927606;Santa Brígida;BA
2026-07-05;17176;2930766;Sítio do Quinto;BA
2026-07-05;17176;2932002;Uauá;BA
2026-07-05;17177;2906006;Campo Formoso;BA
2026-07-05;17177;2907202;Casa Nova;BA
2026-07-05;17177;2918407;Juazeiro;BA
2026-07-05;17177;2930204;Sento Sé;BA
2026-07-05;17177;2930774;Sobradinho;BA
2026-07-05;17178;2904902;Cachoeira;BA
2026-07-05;17178;2917805;Jaguaripe;BA
2026-07-05;17178;2920601;Maragogipe;BA
2026-07-05;17178;2927309;Salinas da Margarida;BA
2026-07-05;17178;2929750;Saubara;BA
2026-07-05;17179;2904902;Cachoeira;BA
2026-07-05;17179;2920601;Maragogipe;BA
2026-07-05;17179;2922508;Nazaré;BA
2026-07-05;17179;2929008;São Félix;BA
2026-07-05;17179;2929107;São Felipe;BA
2026-07-05;17180;2901304;Andaraí;BA
2026-07-05;17180;2903805;Boa Vista do Tupim;BA
2026-07-05;17180;2912608;Ibiquera;BA
2026-07-05;17180;2914000;Ipirá;BA
2026-07-05;17180;2914703;Itaberaba;BA
2026-07-05;17180;2915007;Itaeté;BA
2026-07-05;17180;2919009;Lajedinho;BA
2026-07-05;17180;2919603;Macajuba;BA
2026-07-05;17180;2921708;Morro do Chapéu;BA
2026-07-05;17180;2922102;Mundo Novo;BA
2026-07-05;17180;2922854;Nova Redenção;BA
2026-07-05;17180;2924801;Piritiba;BA
2026-07-05;17180;2927200;Ruy Barbosa;BA
2026-07-05;17180;2931301;Tapiramutá;BA
2026-07-05;17180;2932804;Utinga;BA
2026-07-05;17180;2933406;Wagner;BA
2026-07-05;17181;2901353;Andorinha;BA
2026-07-05;17181;2901809;Antônio Gonçalves;BA
2026-07-05;17181;2906006;Campo Formoso;BA
2026-07-05;17181;2910859;Filadélfia;BA
2026-07-05;17181;2917003;Itiúba;BA
2026-07-05;17181;2917706;Jaguarari;BA
2026-07-05;17181;2918407;Juazeiro;BA
2026-07-05;17181;2924603;Pindobaçu;BA
2026-07-05;17181;2930105;Senhor do Bonfim;BA
2026-07-05;17182;2906709;Cândido Sales;BA
2026-07-05;17182;2910404;Encruzilhada;BA
2026-07-05;17182;2915809;Itambé;BA
2026-07-05;17182;2916401;Itapetinga;BA
2026-07-05;17182;2919702;Macarani;BA
2026-07-05;17182;2926657;Ribeirão do Largo;BA
2026-07-05;17182;2933307;Vitória da Conquista;BA
2026-07-05;17183;2906709;Cândido Sales;BA
2026-07-05;17183;2910404;Encruzilhada;BA
2026-07-05;17183;2919702;Macarani;BA
2026-07-05;17183;2926657;Ribeirão do Largo;BA
2026-07-05;17183;2933307;Vitória da Conquista;BA
2026-07-05;17184;3300902;Cambuci;RJ
2026-07-05;17184;3301009;Campos dos Goytacazes;RJ
2026-07-05;17184;3301157;Cardoso Moreira;RJ
2026-07-05;17184;3302056;Italva;RJ
2026-07-05;17184;3302106;Itaocara;RJ
2026-07-05;17184;3304805;São Fidélis;RJ
2026-07-05;17185;3300209;Araruama;RJ
2026-07-05;17185;3300233;Armação dos Búzios;RJ
2026-07-05;17185;3300258;Arraial do Cabo;RJ
2026-07-05;17185;3300704;Cabo Frio;RJ
2026-07-05;17185;3301306;Casimiro de Abreu;RJ
2026-07-05;17185;3301876;Iguaba Grande;RJ
2026-07-05;17185;3305208;São Pedro da Aldeia;RJ
2026-07-05;17185;3305604;Silva Jardim;RJ
2026-07-05;17186;3301009;Campos dos Goytacazes;RJ
2026-07-05;17186;3301157;Cardoso Moreira;RJ
2026-07-05;17186;3301405;Conceição de Macabu;RJ
2026-07-05;17186;3304151;Quissamã;RJ
2026-07-05;17186;3304607;Santa Maria Madalena;RJ
2026-07-05;17186;3304805;São Fidélis;RJ
2026-07-05;17187;3300704;Cabo Frio;RJ
2026-07-05;17187;3301306;Casimiro de Abreu;RJ
2026-07-05;17187;3302403;Macaé;RJ
2026-07-05;17187;3304524;Rio das Ostras;RJ
2026-07-05;17188;3303302;Niterói;RJ
2026-07-05;17188;3304904;São Gonçalo;RJ
2026-07-05;17189;3303302;Niterói;RJ
2026-07-05;17189;3304904;São Gonçalo;RJ
2026-07-05;17190;3530607;Mogi das Cruzes;SP
2026-07-05;17190;3552502;Suzano;SP
2026-07-05;17191;3508504;Caçapava;SP
2026-07-05;17191;3531704;Monteiro Lobato;SP
2026-07-05;17191;3554102;Taubaté;SP
2026-07-05;17192;3508603;Cachoeira Paulista;SP
2026-07-05;17192;3509957;Canas;SP
2026-07-05;17193;3510500;Caraguatatuba;SP
2026-07-05;17194;3506607;Biritiba-Mirim;SP
2026-07-05;17194;3524402;Jacareí;SP
2026-07-05;17194;3530607;Mogi das Cruzes;SP
2026-07-05;17194;3545001;Salesópolis;SP
2026-07-05;17194;3546009;Santa Branca;SP
2026-07-05;17195;3539806;Poá;SP
2026-07-05;17195;3552502;Suzano;SP
2026-07-05;17196;3523107;Itaquaquecetuba;SP
2026-07-05;17196;3530607;Mogi das Cruzes;SP
2026-07-05;17196;3552502;Suzano;SP
2026-07-05;17197;3518305;Guararema;SP
2026-07-05;17197;3524402;Jacareí;SP
2026-07-05;17197;3545001;Salesópolis;SP
2026-07-05;17198;3523107;Itaquaquecetuba;SP
2026-07-05;17198;3552502;Suzano;SP
2026-07-05;17199;3524402;Jacareí;SP
2026-07-05;17200;3508504;Caçapava;SP
2026-07-05;17200;3549904;São José dos Campos;SP
2026-07-05;17201;3549904;São José dos Campos;SP
2026-07-05;17202;3518404;Guaratinguetá;SP
2026-07-05;17202;3527207;Lorena;SP
2026-07-05;17203;3524402;Jacareí;SP
2026-07-05;17203;3524907;Jambeiro;SP
2026-07-05;17203;3549904;São José dos Campos;SP
2026-07-05;17204;3523107;Itaquaquecetuba;SP
2026-07-05;17204;3530607;Mogi das Cruzes;SP
